project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	6c33c6d3-a5b8-47d2-8a20-66a54e46e272	TCGA-CQ-6229-10A	29cc81cd-4893-4589-8a72-aa0f12b4ca3e	TCGA-CQ-6229-10A-01	2aeb0893-118b-42e9-8e04-8630743687cc	TCGA-CQ-6229-10A-01D	e86fb3e7-bfe8-4857-9607-5eb7808a8a14	TCGA-CQ-6229-10A-01D-1910-01	0.93	6.67	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	6c33c6d3-a5b8-47d2-8a20-66a54e46e272	TCGA-CQ-6229-10A	29cc81cd-4893-4589-8a72-aa0f12b4ca3e	TCGA-CQ-6229-10A-01	bc362197-e7be-45f2-87eb-fe903a2baabd	TCGA-CQ-6229-10A-01W	8b359661-a6b5-4b83-b171-a83bff706ccb	TCGA-CQ-6229-10A-01W-1951-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	f01165b0-911a-45b0-ba7d-7cd0e723a2e4	TCGA-CQ-6229-01A	f967331e-4cd1-4dbd-9a44-1deae7b6bd32	TCGA-CQ-6229-01A-11	3a79c49a-fd1a-4d1d-b47c-3dba37e5303a	TCGA-CQ-6229-01A-11W	daabee2c-bd03-49c7-bbce-2999d05683a8	TCGA-CQ-6229-01A-11W-1951-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	f01165b0-911a-45b0-ba7d-7cd0e723a2e4	TCGA-CQ-6229-01A	f967331e-4cd1-4dbd-9a44-1deae7b6bd32	TCGA-CQ-6229-01A-11	b141cfa7-1ad1-4e3c-82f2-6afdacdafbcb	TCGA-CQ-6229-01A-11D	07e76152-9e83-42a5-9111-c39a2310a2e4	TCGA-CQ-6229-01A-11D-1912-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	f01165b0-911a-45b0-ba7d-7cd0e723a2e4	TCGA-CQ-6229-01A	f967331e-4cd1-4dbd-9a44-1deae7b6bd32	TCGA-CQ-6229-01A-11	b141cfa7-1ad1-4e3c-82f2-6afdacdafbcb	TCGA-CQ-6229-01A-11D	2d5fda07-e801-4c1f-8494-d2709d203033	TCGA-CQ-6229-01A-11D-1910-01	1.13	6.67	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	f01165b0-911a-45b0-ba7d-7cd0e723a2e4	TCGA-CQ-6229-01A	f967331e-4cd1-4dbd-9a44-1deae7b6bd32	TCGA-CQ-6229-01A-11	b141cfa7-1ad1-4e3c-82f2-6afdacdafbcb	TCGA-CQ-6229-01A-11D	4af0777a-6fe3-49ae-b3b9-4ab077ddb007	TCGA-CQ-6229-01A-11D-1911-02	1.7	10.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	f01165b0-911a-45b0-ba7d-7cd0e723a2e4	TCGA-CQ-6229-01A	f967331e-4cd1-4dbd-9a44-1deae7b6bd32	TCGA-CQ-6229-01A-11	b141cfa7-1ad1-4e3c-82f2-6afdacdafbcb	TCGA-CQ-6229-01A-11D	4ca0982f-eb04-44d6-b13d-536127898727	TCGA-CQ-6229-01A-11D-1913-05	2.26	13.3	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	f01165b0-911a-45b0-ba7d-7cd0e723a2e4	TCGA-CQ-6229-01A	f967331e-4cd1-4dbd-9a44-1deae7b6bd32	TCGA-CQ-6229-01A-11	d6a313de-c575-456f-acf4-9a2c2e9d3f3e	TCGA-CQ-6229-01A-11R	308d3fc9-b7dc-4ac1-abc5-8211d5de72a2	TCGA-CQ-6229-01A-11R-1914-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	a091822c-447a-49a5-8c20-e329df79599c	TCGA-CQ-6229	f01165b0-911a-45b0-ba7d-7cd0e723a2e4	TCGA-CQ-6229-01A	f967331e-4cd1-4dbd-9a44-1deae7b6bd32	TCGA-CQ-6229-01A-11	d6a313de-c575-456f-acf4-9a2c2e9d3f3e	TCGA-CQ-6229-01A-11R	36c026d9-a1a2-4a84-8ee9-eeb708293793	TCGA-CQ-6229-01A-11R-1915-07	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	01560453-1831-4278-926e-091a517b6c0f	TCGA-IQ-A61E-10A	72d401d2-996d-4b2e-a2f3-2badae21978d	TCGA-IQ-A61E-10A-01	27e3059a-b0c0-4735-8309-85833d23690f	TCGA-IQ-A61E-10A-01D	0292425d-6968-4ec2-8c5d-a2eacf051378	TCGA-IQ-A61E-10A-01D-A30G-01	0.94	6.7	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	01560453-1831-4278-926e-091a517b6c0f	TCGA-IQ-A61E-10A	72d401d2-996d-4b2e-a2f3-2badae21978d	TCGA-IQ-A61E-10A-01	27e3059a-b0c0-4735-8309-85833d23690f	TCGA-IQ-A61E-10A-01D	8d25fc42-c5a3-4143-be4a-467df7caa769	TCGA-IQ-A61E-10A-01D-A30H-08	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	01560453-1831-4278-926e-091a517b6c0f	TCGA-IQ-A61E-10A	72d401d2-996d-4b2e-a2f3-2badae21978d	TCGA-IQ-A61E-10A-01	38c4726a-2bb7-4111-8ded-2557a7b70d3c	TCGA-IQ-A61E-10A-01W	fe5c1537-5d5e-407d-91c3-7b18a882f6ab	TCGA-IQ-A61E-10A-01W-A31G-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	d9069e24-2f26-420c-bdf0-37e7529d1f48	TCGA-IQ-A61E-01A	bfdac6f0-69df-4865-99a2-cc22e12caf37	TCGA-IQ-A61E-01A-22	5ba42c1b-45cc-4702-8d14-8d92b4455ad7	TCGA-IQ-A61E-01A-22R	03f3acde-4f5c-4567-930a-d076fbe0709e	TCGA-IQ-A61E-01A-22R-A30I-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	d9069e24-2f26-420c-bdf0-37e7529d1f48	TCGA-IQ-A61E-01A	bfdac6f0-69df-4865-99a2-cc22e12caf37	TCGA-IQ-A61E-01A-22	5ba42c1b-45cc-4702-8d14-8d92b4455ad7	TCGA-IQ-A61E-01A-22R	a73f51f7-0a1c-40fa-9ad5-bab45e5880b4	TCGA-IQ-A61E-01A-22R-A30B-07	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	d9069e24-2f26-420c-bdf0-37e7529d1f48	TCGA-IQ-A61E-01A	bfdac6f0-69df-4865-99a2-cc22e12caf37	TCGA-IQ-A61E-01A-22	b7489c00-41f4-4fdc-a64a-914cf945cbb0	TCGA-IQ-A61E-01A-22W	06717312-9a5f-4908-8076-68f0f7188a41	TCGA-IQ-A61E-01A-22W-A31F-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	d9069e24-2f26-420c-bdf0-37e7529d1f48	TCGA-IQ-A61E-01A	bfdac6f0-69df-4865-99a2-cc22e12caf37	TCGA-IQ-A61E-01A-22	e382fbff-4a68-4871-824d-fe0af77ca4f0	TCGA-IQ-A61E-01A-22D	35c372fd-805c-416e-b8b0-5215b58a6c28	TCGA-IQ-A61E-01A-22D-A30E-08	3.6	40.0	'--	'--	'--	0.09	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	d9069e24-2f26-420c-bdf0-37e7529d1f48	TCGA-IQ-A61E-01A	bfdac6f0-69df-4865-99a2-cc22e12caf37	TCGA-IQ-A61E-01A-22	e382fbff-4a68-4871-824d-fe0af77ca4f0	TCGA-IQ-A61E-01A-22D	5676f4b4-2832-4b20-aa42-28eb2d5c4831	TCGA-IQ-A61E-01A-22D-A30F-05	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	d3f786a6-5d72-4d6e-85fd-0c6ade9f6e95	TCGA-IQ-A61E	d9069e24-2f26-420c-bdf0-37e7529d1f48	TCGA-IQ-A61E-01A	bfdac6f0-69df-4865-99a2-cc22e12caf37	TCGA-IQ-A61E-01A-22	e382fbff-4a68-4871-824d-fe0af77ca4f0	TCGA-IQ-A61E-01A-22D	b7d84fc0-7393-4d0c-afe2-c5b31124d44b	TCGA-IQ-A61E-01A-22D-A30D-01	1.14	6.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	6ced7677-159f-4e9f-b550-627ab9ea80f7	TCGA-CR-7364-10A	257d01c6-7f22-4996-86ef-f0765408d7a3	TCGA-CR-7364-10A-01	0ccf421e-0bc2-4634-98b9-54acaaf4b34f	TCGA-CR-7364-10A-01D	71ba27b5-7ff2-4254-85b0-45b2239f5500	TCGA-CR-7364-10A-01D-2011-01	1.07	6.67	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	6ced7677-159f-4e9f-b550-627ab9ea80f7	TCGA-CR-7364-10A	257d01c6-7f22-4996-86ef-f0765408d7a3	TCGA-CR-7364-10A-01	0ccf421e-0bc2-4634-98b9-54acaaf4b34f	TCGA-CR-7364-10A-01D	76d2a8b9-826c-48a4-99f5-f5d826aac3a0	TCGA-CR-7364-10A-01D-2013-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	6ced7677-159f-4e9f-b550-627ab9ea80f7	TCGA-CR-7364-10A	257d01c6-7f22-4996-86ef-f0765408d7a3	TCGA-CR-7364-10A-01	1dcec689-8be4-4eef-b7c2-3cabf0c9a033	TCGA-CR-7364-10A-01W	25a494c9-4843-4c9a-9d8f-4e14c8fa3391	TCGA-CR-7364-10A-01W-2033-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	a17406af-2eda-4148-8a0d-ec2ae4bd9fac	TCGA-CR-7364-01A	c3eaa45f-38e1-4b83-b5d2-d13f4c5dd870	TCGA-CR-7364-01A-11	09baf972-5831-4a87-8efb-b41bafb373bd	TCGA-CR-7364-01A-11D	11a18cf3-0980-40f1-8738-eb4e933463e3	TCGA-CR-7364-01A-11D-2010-01	1.0	6.67	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	a17406af-2eda-4148-8a0d-ec2ae4bd9fac	TCGA-CR-7364-01A	c3eaa45f-38e1-4b83-b5d2-d13f4c5dd870	TCGA-CR-7364-01A-11	09baf972-5831-4a87-8efb-b41bafb373bd	TCGA-CR-7364-01A-11D	1f810eea-5c53-429f-acd9-3518f129cff4	TCGA-CR-7364-01A-11D-2014-05	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	a17406af-2eda-4148-8a0d-ec2ae4bd9fac	TCGA-CR-7364-01A	c3eaa45f-38e1-4b83-b5d2-d13f4c5dd870	TCGA-CR-7364-01A-11	09baf972-5831-4a87-8efb-b41bafb373bd	TCGA-CR-7364-01A-11D	f5047f1e-5088-4d30-927d-e64147fe661d	TCGA-CR-7364-01A-11D-2012-08	3.0	60.0	'--	'--	'--	0.05	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	a17406af-2eda-4148-8a0d-ec2ae4bd9fac	TCGA-CR-7364-01A	c3eaa45f-38e1-4b83-b5d2-d13f4c5dd870	TCGA-CR-7364-01A-11	7dadb95a-3954-49fb-b04b-ade6d43610dc	TCGA-CR-7364-01A-11R	b4940aff-b26f-4af4-9577-dc01603115fb	TCGA-CR-7364-01A-11R-2015-13	2.8	20.0	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	a17406af-2eda-4148-8a0d-ec2ae4bd9fac	TCGA-CR-7364-01A	c3eaa45f-38e1-4b83-b5d2-d13f4c5dd870	TCGA-CR-7364-01A-11	7dadb95a-3954-49fb-b04b-ade6d43610dc	TCGA-CR-7364-01A-11R	dd95e66d-6132-4805-b1bf-94f0ad9d5618	TCGA-CR-7364-01A-11R-2016-07	1.86	13.3	'--	'--	'--	0.14	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	62887787-9385-470a-a993-98ede58f0940	TCGA-CR-7364	a17406af-2eda-4148-8a0d-ec2ae4bd9fac	TCGA-CR-7364-01A	c3eaa45f-38e1-4b83-b5d2-d13f4c5dd870	TCGA-CR-7364-01A-11	9996ea11-7b57-4a65-96d6-7bd7a451d3f2	TCGA-CR-7364-01A-11W	63d7ced8-f20b-4a49-b65d-d8cd82f739e6	TCGA-CR-7364-01A-11W-2032-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	023cf319-d849-447e-944f-eab9eef70f3e	TCGA-UF-A7JC-10A	18ef9a20-7c63-49c5-8ae8-a6697559fe3c	TCGA-UF-A7JC-10A-01	76d89dde-4e0d-48b9-83ab-4226b2d21f82	TCGA-UF-A7JC-10A-01D	07d7fad2-3baf-42b5-a9af-8adf1ff31320	TCGA-UF-A7JC-10A-01D-A34L-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	023cf319-d849-447e-944f-eab9eef70f3e	TCGA-UF-A7JC-10A	18ef9a20-7c63-49c5-8ae8-a6697559fe3c	TCGA-UF-A7JC-10A-01	76d89dde-4e0d-48b9-83ab-4226b2d21f82	TCGA-UF-A7JC-10A-01D	c04921c6-79f9-494f-bd2c-ecf08573ee4b	TCGA-UF-A7JC-10A-01D-A34M-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	023cf319-d849-447e-944f-eab9eef70f3e	TCGA-UF-A7JC-10A	18ef9a20-7c63-49c5-8ae8-a6697559fe3c	TCGA-UF-A7JC-10A-01	de11d57d-57a5-4421-9289-d34fb2f9c2f1	TCGA-UF-A7JC-10A-01W	bd2293a5-17af-40f1-b3e8-12b224175753	TCGA-UF-A7JC-10A-01W-A43T-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	2b3fb3d2-87ad-4768-ac41-c76c9fed3ace	TCGA-UF-A7JC-01A	8e4656a5-b4a5-4365-9b4b-9d4f4b49268f	TCGA-UF-A7JC-01A-21	176d1137-6aba-4bfd-b865-066bb3432855	TCGA-UF-A7JC-01A-21W	ef3a97df-01c3-4dde-93e3-223409dcc952	TCGA-UF-A7JC-01A-21W-A43S-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	2b3fb3d2-87ad-4768-ac41-c76c9fed3ace	TCGA-UF-A7JC-01A	8e4656a5-b4a5-4365-9b4b-9d4f4b49268f	TCGA-UF-A7JC-01A-21	66b9165a-80ae-4063-b909-b9a7432ea205	TCGA-UF-A7JC-01A-21R	3bf80885-2228-4f74-8a56-88114fcc17c0	TCGA-UF-A7JC-01A-21R-A34R-07	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	2b3fb3d2-87ad-4768-ac41-c76c9fed3ace	TCGA-UF-A7JC-01A	8e4656a5-b4a5-4365-9b4b-9d4f4b49268f	TCGA-UF-A7JC-01A-21	66b9165a-80ae-4063-b909-b9a7432ea205	TCGA-UF-A7JC-01A-21R	adb9866f-aefb-4c89-90cf-0e2f93676d8a	TCGA-UF-A7JC-01A-21R-A34O-13	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	2b3fb3d2-87ad-4768-ac41-c76c9fed3ace	TCGA-UF-A7JC-01A	8e4656a5-b4a5-4365-9b4b-9d4f4b49268f	TCGA-UF-A7JC-01A-21	e52e4d09-b3b3-4665-befc-75eb0f8f4fde	TCGA-UF-A7JC-01A-21D	2820f3ac-cef4-4c55-b7ba-be73748ae4d0	TCGA-UF-A7JC-01A-21D-A34J-08	2.8	40.0	'--	'--	'--	0.07	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	2b3fb3d2-87ad-4768-ac41-c76c9fed3ace	TCGA-UF-A7JC-01A	8e4656a5-b4a5-4365-9b4b-9d4f4b49268f	TCGA-UF-A7JC-01A-21	e52e4d09-b3b3-4665-befc-75eb0f8f4fde	TCGA-UF-A7JC-01A-21D	4910323b-9a7c-42f4-966d-4ca395c6ba19	TCGA-UF-A7JC-01A-21D-A34I-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	545c9f09-df14-4302-b131-519d141438d1	TCGA-UF-A7JC	2b3fb3d2-87ad-4768-ac41-c76c9fed3ace	TCGA-UF-A7JC-01A	8e4656a5-b4a5-4365-9b4b-9d4f4b49268f	TCGA-UF-A7JC-01A-21	e52e4d09-b3b3-4665-befc-75eb0f8f4fde	TCGA-UF-A7JC-01A-21D	c1814af6-d326-451c-b572-a825cf771062	TCGA-UF-A7JC-01A-21D-A34K-05	1.95	13.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	026d8dd4-e21d-4b30-8148-31f835a510ca	TCGA-CV-A45V-10A	dba97e78-e29c-40eb-9262-a7d9ad2e1f26	TCGA-CV-A45V-10A-01	debbf9f2-d4a6-4858-a069-4285d6b9b113	TCGA-CV-A45V-10A-01W	aa1977fd-a5d7-46bd-aa84-1538052d0b9b	TCGA-CV-A45V-10A-01W-A280-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	026d8dd4-e21d-4b30-8148-31f835a510ca	TCGA-CV-A45V-10A	dba97e78-e29c-40eb-9262-a7d9ad2e1f26	TCGA-CV-A45V-10A-01	f5cc8d18-1fec-4208-810a-2b7027e9012a	TCGA-CV-A45V-10A-01D	24a26591-4d46-4bff-894e-fa5eae961ccf	TCGA-CV-A45V-10A-01D-A255-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	026d8dd4-e21d-4b30-8148-31f835a510ca	TCGA-CV-A45V-10A	dba97e78-e29c-40eb-9262-a7d9ad2e1f26	TCGA-CV-A45V-10A-01	f5cc8d18-1fec-4208-810a-2b7027e9012a	TCGA-CV-A45V-10A-01D	57f7f54b-0b2e-4555-b312-d1c7351f7cca	TCGA-CV-A45V-10A-01D-A25E-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	3b4cfb6e-bacd-49bc-bb32-b517d3ed51a9	TCGA-CV-A45V-01A	c6c32f67-d8e3-456e-98da-80a19c1f7253	TCGA-CV-A45V-01A-21	768abc1c-efc9-43eb-9d44-41cc8365fe00	TCGA-CV-A45V-01A-21R	293bce54-db2f-40cf-8f0c-8f2b21f60568	TCGA-CV-A45V-01A-21R-A25B-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	3b4cfb6e-bacd-49bc-bb32-b517d3ed51a9	TCGA-CV-A45V-01A	c6c32f67-d8e3-456e-98da-80a19c1f7253	TCGA-CV-A45V-01A-21	768abc1c-efc9-43eb-9d44-41cc8365fe00	TCGA-CV-A45V-01A-21R	4d96d00b-92bf-4803-af0c-1114fefff985	TCGA-CV-A45V-01A-21R-A24Z-07	1.95	13.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	3b4cfb6e-bacd-49bc-bb32-b517d3ed51a9	TCGA-CV-A45V-01A	c6c32f67-d8e3-456e-98da-80a19c1f7253	TCGA-CV-A45V-01A-21	9e61dc25-76dc-4819-8b24-dea302a74378	TCGA-CV-A45V-01A-21W	3633678d-10fc-4d92-bd9a-9b58f9f44cd1	TCGA-CV-A45V-01A-21W-A27Z-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	3b4cfb6e-bacd-49bc-bb32-b517d3ed51a9	TCGA-CV-A45V-01A	c6c32f67-d8e3-456e-98da-80a19c1f7253	TCGA-CV-A45V-01A-21	9ec27a81-3383-48a1-a14c-3c31bcf0670a	TCGA-CV-A45V-01A-21D	1ae981b6-f98e-4c58-bc42-468444ee090b	TCGA-CV-A45V-01A-21D-A25D-08	3.2	40.0	'--	'--	'--	0.08	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	3b4cfb6e-bacd-49bc-bb32-b517d3ed51a9	TCGA-CV-A45V-01A	c6c32f67-d8e3-456e-98da-80a19c1f7253	TCGA-CV-A45V-01A-21	9ec27a81-3383-48a1-a14c-3c31bcf0670a	TCGA-CV-A45V-01A-21D	8cdf9553-8900-421d-98de-b8a2234410dc	TCGA-CV-A45V-01A-21D-A254-05	2.08	13.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	9413432e-24fe-428a-b464-1a5bcdbf5f74	TCGA-CV-A45V	3b4cfb6e-bacd-49bc-bb32-b517d3ed51a9	TCGA-CV-A45V-01A	c6c32f67-d8e3-456e-98da-80a19c1f7253	TCGA-CV-A45V-01A-21	9ec27a81-3383-48a1-a14c-3c31bcf0670a	TCGA-CV-A45V-01A-21D	97acbd0d-c3ca-46b3-8d65-2660a0d83a92	TCGA-CV-A45V-01A-21D-A253-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	119ea204-792b-49ec-8fd4-eb88c4f91042	TCGA-UF-A71E	94dd4787-2ee1-4346-81e0-121ce63dfab1	TCGA-UF-A71E-01A	2e30d14c-a3ec-4447-90d3-194382696f25	TCGA-UF-A71E-01A-31	1060ae4c-5e55-4dc6-98ae-0e07885d20d8	TCGA-UF-A71E-01A-31R	547cb986-508b-4330-9638-273ce7f94593	TCGA-UF-A71E-01A-31R-A34R-07	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	119ea204-792b-49ec-8fd4-eb88c4f91042	TCGA-UF-A71E	94dd4787-2ee1-4346-81e0-121ce63dfab1	TCGA-UF-A71E-01A	2e30d14c-a3ec-4447-90d3-194382696f25	TCGA-UF-A71E-01A-31	1060ae4c-5e55-4dc6-98ae-0e07885d20d8	TCGA-UF-A71E-01A-31R	5fcca4a8-f188-4f84-9020-0361b2a524e2	TCGA-UF-A71E-01A-31R-A34O-13	3.4	20.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	119ea204-792b-49ec-8fd4-eb88c4f91042	TCGA-UF-A71E	94dd4787-2ee1-4346-81e0-121ce63dfab1	TCGA-UF-A71E-01A	2e30d14c-a3ec-4447-90d3-194382696f25	TCGA-UF-A71E-01A-31	56a71446-f74d-4d02-b88c-f1a43bd73ee0	TCGA-UF-A71E-01A-31W	f9f1d3e9-c2d1-4509-ad6e-6c8a28d48569	TCGA-UF-A71E-01A-31W-A43S-08	40.0	80.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-HNSC	119ea204-792b-49ec-8fd4-eb88c4f91042	TCGA-UF-A71E	94dd4787-2ee1-4346-81e0-121ce63dfab1	TCGA-UF-A71E-01A	2e30d14c-a3ec-4447-90d3-194382696f25	TCGA-UF-A71E-01A-31	a008c7e5-f501-49c0-a1f3-be45c6923df7	TCGA-UF-A71E-01A-31D	96f54256-d42f-48c1-b8b5-effadd881cf5	TCGA-UF-A71E-01A-31D-A34K-05	2.21	13.0	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	23	released
